timestamp,Open,High,Low,Close,Volume,ingested_at,drop_pct,price_signal,volume_signal
2023-01-01 00:18:00,16522.18,16530.99,16521.44,16530.34,94.05725,2026-04-09 18:16:10.482,-0.04938815580026277,False,False
2023-01-01 00:19:00,16530.37,16537.73,16528.46,16534.94,85.72032,2026-04-09 18:16:10.482,-0.02764608414693506,False,False
2023-01-01 00:20:00,16534.94,16537.82,16534.15,16536.61,37.63557,2026-04-09 18:16:10.482,-0.010099824976697175,False,False
2023-01-01 00:21:00,16536.61,16539.74,16536.15,16539.45,65.47593,2026-04-09 18:16:10.482,-0.01717401571422526,False,False
2023-01-01 00:22:00,16538.59,16540.52,16532.33,16533.98,85.02815,2026-04-09 18:16:10.482,0.027874202093410516,False,False
2023-01-01 00:23:00,16533.98,16540.66,16533.83,16539.31,46.89429,2026-04-09 18:16:10.482,-0.03223664235714417,False,False
2023-01-01 00:24:00,16539.71,16540.35,16534.0,16535.54,74.49795,2026-04-09 18:16:10.482,0.025212050271729396,False,False
2023-01-01 00:25:00,16535.54,16541.44,16534.62,16541.44,59.53862,2026-04-09 18:16:10.482,-0.03568072164560587,False,False
2023-01-01 00:26:00,16541.44,16544.07,16538.61,16542.01,129.09106,2026-04-09 18:16:10.482,-0.0034458910469687587,False,False
2023-01-01 00:27:00,16542.01,16545.7,16541.6,16544.59,31.20436,2026-04-09 18:16:10.482,-0.015596653611028808,False,False
2023-01-01 00:28:00,16544.26,16545.46,16542.74,16544.77,51.13562,2026-04-09 18:16:10.482,-0.0030826401422731345,False,False
2023-01-01 00:29:00,16544.77,16545.52,16542.31,16544.19,40.93956,2026-04-09 18:16:10.482,0.003505639546525858,False,False
2023-01-01 00:30:00,16544.19,16544.61,16536.46,16537.29,106.95807,2026-04-09 18:16:10.482,0.0417064842702956,False,False
2023-01-01 00:31:00,16537.29,16540.46,16536.14,16536.69,62.73486,2026-04-09 18:16:10.482,0.003628163985769027,False,False
2023-01-01 00:32:00,16536.69,16537.43,16531.69,16531.97,54.42359,2026-04-09 18:16:10.482,0.028542592259983873,False,False
2023-01-01 00:33:00,16532.23,16534.06,16530.3,16532.32,59.56348,2026-04-09 18:16:10.482,-0.0005443911680405216,False,False
2023-01-01 00:34:00,16532.32,16532.96,16522.03,16527.83,110.89703,2026-04-09 18:16:10.482,0.02715892264363358,False,False
2023-01-01 00:35:00,16527.27,16530.09,16521.51,16524.14,114.37543,2026-04-09 18:16:10.482,0.018938396964538116,False,False
2023-01-01 00:36:00,16524.14,16526.83,16516.12,16520.7,142.54392,2026-04-09 18:16:10.482,0.02081802744347779,False,False
2023-01-01 00:37:00,16520.19,16520.72,16508.39,16515.33,165.72038,2026-04-09 18:16:10.482,0.029418547849612772,False,False
2023-01-01 00:38:00,16515.33,16521.53,16513.15,16517.71,113.02461,2026-04-09 18:16:10.482,-0.014410853431311274,False,False
2023-01-01 00:39:00,16518.44,16526.82,16517.64,16524.04,76.47037,2026-04-09 18:16:10.482,-0.03390150643766714,False,False
2023-01-01 00:40:00,16524.83,16525.25,16522.41,16523.64,38.73732,2026-04-09 18:16:10.482,0.007201284370261771,False,False
2023-01-01 00:41:00,16524.17,16525.04,16513.4,16514.65,110.11967,2026-04-09 18:16:10.482,0.05761257600228513,True,False
2023-01-01 00:42:00,16515.19,16516.79,16512.7,16515.16,57.37769,2026-04-09 18:16:10.482,0.0001816509528430242,False,False
2023-01-01 00:43:00,16515.16,16517.62,16514.32,16517.16,46.16403,2026-04-09 18:16:10.482,-0.012110085521423952,False,False
2023-01-01 00:44:00,16517.16,16522.72,16515.39,16515.43,106.54588,2026-04-09 18:16:10.482,0.010473955571051945,False,False
2023-01-01 00:45:00,16515.91,16520.85,16515.43,16519.03,62.45521,2026-04-09 18:16:10.482,-0.018890875525471994,False,False
2023-01-01 00:46:00,16519.03,16523.84,16518.97,16523.25,67.05876,2026-04-09 18:16:10.482,-0.025546294183140077,False,False
2023-01-01 00:47:00,16523.25,16529.97,16520.89,16529.07,90.68886,2026-04-09 18:16:10.482,-0.03522309473015121,False,False
2023-01-01 00:48:00,16529.07,16533.98,16528.35,16532.97,65.70449,2026-04-09 18:16:10.482,-0.02359479389948409,False,False
2023-01-01 00:49:00,16532.54,16535.66,16528.69,16529.16,71.36482,2026-04-09 18:16:10.482,0.02044452939476341,False,False
2023-01-01 00:50:00,16529.69,16530.97,16526.36,16527.22,51.54478,2026-04-09 18:16:10.482,0.014942808969784225,False,False
2023-01-01 00:51:00,16527.57,16528.85,16526.53,16528.29,27.46025,2026-04-09 18:16:10.482,-0.004356357286649908,False,False
2023-01-01 00:52:00,16527.88,16529.05,16527.44,16528.16,25.2805,2026-04-09 18:16:10.482,-0.001694107169212481,False,False
2023-01-01 00:53:00,16528.16,16529.3,16527.53,16528.53,26.92832,2026-04-09 18:16:10.482,-0.002238603692116856,False,False
2023-01-01 00:54:00,16528.53,16533.79,16528.4,16531.84,45.13835,2026-04-09 18:16:10.482,-0.02002597932182299,False,False
2023-01-01 00:55:00,16531.84,16532.88,16530.73,16532.21,24.30325,2026-04-09 18:16:10.482,-0.00223810537725372,False,False
2023-01-01 00:56:00,16532.21,16534.81,16531.26,16533.49,27.43781,2026-04-09 18:16:10.482,-0.007742461534195814,False,False
2023-01-01 00:57:00,16533.85,16536.84,16532.96,16533.8,49.25444,2026-04-09 18:16:10.482,0.00030240990452479253,False,False
2023-01-01 00:58:00,16533.79,16534.18,16529.52,16530.89,55.57758,2026-04-09 18:16:10.482,0.017539838113351233,False,False
2023-01-01 00:59:00,16530.57,16531.1,16528.94,16529.67,33.81472,2026-04-09 18:16:10.482,0.005444458358069052,False,False
2023-01-01 01:00:00,16529.59,16529.93,16525.78,16528.04,84.85522,2026-04-09 18:16:10.482,0.009377123086533134,False,False
2023-01-01 01:01:00,16528.53,16532.93,16527.93,16531.59,90.61221,2026-04-09 18:16:10.482,-0.018513443119268985,False,False
2023-01-01 01:02:00,16531.59,16536.5,16530.65,16535.16,82.29637,2026-04-09 18:16:10.482,-0.021595018990912,False,False
2023-01-01 01:03:00,16535.16,16537.66,16533.11,16534.36,64.96482,2026-04-09 18:16:10.482,0.004838175137097388,False,False
2023-01-01 01:04:00,16533.89,16534.49,16528.27,16531.02,98.94372,2026-04-09 18:16:10.482,0.01735828652542736,False,False
2023-01-01 01:05:00,16530.39,16533.22,16530.31,16531.35,38.196,2026-04-09 18:16:10.482,-0.005807485485818101,False,False
2023-01-01 01:06:00,16531.79,16535.13,16531.35,16534.22,34.57814,2026-04-09 18:16:10.482,-0.014698952744985819,False,False
2023-01-01 01:07:00,16533.74,16536.84,16533.72,16536.07,46.71709,2026-04-09 18:16:10.482,-0.014092395308007192,False,False
2023-01-01 01:08:00,16536.63,16537.25,16534.68,16535.73,61.5612,2026-04-09 18:16:10.482,0.00544246318628073,False,False
2023-01-01 01:09:00,16535.23,16540.47,16534.76,16539.2,102.76623,2026-04-09 18:16:10.482,-0.024009342476646316,False,False
2023-01-01 01:10:00,16539.2,16541.12,16538.47,16540.56,56.13272,2026-04-09 18:16:10.482,-0.008222888652417179,False,False
2023-01-01 01:11:00,16540.55,16540.88,16539.06,16539.83,25.86477,2026-04-09 18:16:10.482,0.004352938687029913,False,False
2023-01-01 01:12:00,16539.51,16540.07,16535.4,16537.23,68.06103,2026-04-09 18:16:10.482,0.013785172595795378,False,False
2023-01-01 01:13:00,16537.23,16541.6,16536.46,16541.43,64.01493,2026-04-09 18:16:10.482,-0.02539724004564687,False,False
2023-01-01 01:14:00,16541.42,16541.8,16537.24,16538.21,57.68235,2026-04-09 18:16:10.482,0.019405830938330128,False,False
2023-01-01 01:15:00,16537.68,16540.82,16537.68,16538.66,33.18966,2026-04-09 18:16:10.482,-0.005925861426751294,False,False
2023-01-01 01:16:00,16538.66,16539.6,16534.11,16535.73,42.95619,2026-04-09 18:16:10.482,0.01771606647697148,False,False
2023-01-01 01:17:00,16536.14,16537.0,16534.0,16537.0,34.75675,2026-04-09 18:16:10.482,-0.005200730037364113,False,False
2023-01-01 01:18:00,16536.58,16539.39,16536.0,16538.93,34.86074,2026-04-09 18:16:10.482,-0.014210919065481161,False,False
2023-01-01 01:19:00,16539.39,16539.39,16538.0,16538.59,33.79597,2026-04-09 18:16:10.482,0.004836937758885137,False,False
2023-01-01 01:20:00,16539.04,16539.95,16537.76,16538.13,42.06514,2026-04-09 18:16:10.482,0.005502133134691339,False,False
2023-01-01 01:21:00,16538.13,16538.47,16533.91,16535.1,63.56042,2026-04-09 18:16:10.482,0.018321297510676682,False,False
2023-01-01 01:22:00,16535.39,16536.0,16533.69,16534.41,32.44477,2026-04-09 18:16:10.482,0.0059266821042597935,False,False
2023-01-01 01:23:00,16534.92,16534.92,16530.76,16532.21,78.99676,2026-04-09 18:16:10.482,0.016389556163556446,False,False
2023-01-01 01:24:00,16532.21,16538.02,16531.67,16536.22,55.62053,2026-04-09 18:16:10.482,-0.02425568027506327,False,False
2023-01-01 01:25:00,16536.22,16536.64,16533.83,16534.38,47.0561,2026-04-09 18:16:10.482,0.011127089504131812,False,False
2023-01-01 01:26:00,16534.38,16536.05,16533.24,16535.33,41.84059,2026-04-09 18:16:10.482,-0.005745604008137756,False,False
2023-01-01 01:27:00,16535.33,16535.71,16531.93,16533.27,52.68049,2026-04-09 18:16:10.482,0.01245817289404753,False,False
2023-01-01 01:28:00,16533.09,16534.35,16531.79,16533.89,28.90992,2026-04-09 18:16:10.482,-0.004838780893343424,False,False
2023-01-01 01:29:00,16534.2,16535.15,16532.56,16534.6,38.95118,2026-04-09 18:16:10.482,-0.002419228024324232,False,False
2023-01-01 01:30:00,16534.02,16534.67,16532.32,16532.73,26.24595,2026-04-09 18:16:10.482,0.007802095316207874,False,False
2023-01-01 01:31:00,16532.73,16534.16,16530.62,16532.5,55.91654,2026-04-09 18:16:10.482,0.0013911797990988992,False,False
2023-01-01 01:32:00,16532.5,16535.72,16532.08,16532.73,34.16425,2026-04-09 18:16:10.482,-0.0013911991531804836,False,False
2023-01-01 01:33:00,16532.73,16533.46,16531.69,16532.66,27.64374,2026-04-09 18:16:10.482,0.00042340254755088215,False,False
2023-01-01 01:34:00,16532.95,16532.95,16531.09,16532.0,32.71525,2026-04-09 18:16:10.482,0.005746100968071201,False,False
2023-01-01 01:35:00,16531.74,16536.25,16530.75,16535.62,70.63877,2026-04-09 18:16:10.482,-0.023470003762443518,False,False
2023-01-01 01:36:00,16535.62,16539.92,16534.7,16535.15,75.32019,2026-04-09 18:16:10.482,0.0028423488202893284,False,False
2023-01-01 01:37:00,16535.16,16536.51,16534.18,16536.5,45.13482,2026-04-09 18:16:10.482,-0.008103943354646375,False,False
2023-01-01 01:38:00,16536.51,16537.79,16534.31,16534.49,48.06181,2026-04-09 18:16:10.482,0.01221539490495152,False,False
2023-01-01 01:39:00,16534.49,16536.01,16533.72,16535.19,35.50265,2026-04-09 18:16:10.482,-0.004233574788197819,False,False
2023-01-01 01:40:00,16535.19,16542.12,16534.19,16540.41,87.08721,2026-04-09 18:16:10.482,-0.031569035493400226,False,False
2023-01-01 01:41:00,16539.67,16543.38,16539.06,16542.89,67.03039,2026-04-09 18:16:10.482,-0.01946834489443359,False,False
2023-01-01 01:42:00,16543.26,16543.31,16539.24,16541.98,53.42553,2026-04-09 18:16:10.482,0.007737289989994935,False,False
2023-01-01 01:43:00,16541.98,16542.72,16538.55,16539.9,67.83619,2026-04-09 18:16:10.482,0.012574069125933585,False,False
2023-01-01 01:44:00,16539.9,16541.51,16537.75,16539.94,65.96856,2026-04-09 18:16:10.482,-0.00024183943069326378,False,False
2023-01-01 01:45:00,16539.94,16542.47,16538.03,16541.44,65.87531,2026-04-09 18:16:10.482,-0.009068956719310954,False,False
2023-01-01 01:46:00,16542.0,16543.56,16540.02,16542.95,74.26233,2026-04-09 18:16:10.482,-0.005742957320763678,False,False
2023-01-01 01:47:00,16542.5,16543.72,16540.9,16541.42,75.94129,2026-04-09 18:16:10.482,0.006528638355760895,False,False
2023-01-01 01:48:00,16541.83,16542.19,16539.76,16541.91,58.76517,2026-04-09 18:16:10.482,-0.0004836224287041291,False,False
2023-01-01 01:49:00,16541.91,16547.23,16540.8,16546.33,81.36408,2026-04-09 18:16:10.482,-0.026720009962585285,False,False
2023-01-01 01:50:00,16546.76,16547.82,16543.8,16546.99,91.02034,2026-04-09 18:16:10.482,-0.0013900002175845992,False,False
2023-01-01 01:51:00,16546.49,16547.9,16543.15,16543.57,97.09021,2026-04-09 18:16:10.482,0.017647247240967067,False,False
2023-01-01 01:52:00,16543.57,16543.83,16540.09,16540.52,48.68389,2026-04-09 18:16:10.482,0.01843616583360951,False,False
2023-01-01 01:53:00,16540.52,16544.77,16539.74,16543.95,58.79401,2026-04-09 18:16:10.482,-0.020736953856349685,False,False
2023-01-01 01:54:00,16543.55,16546.56,16543.55,16545.91,28.25337,2026-04-09 18:16:10.482,-0.014265378349874014,False,False
2023-01-01 01:55:00,16545.91,16547.89,16544.92,16547.48,66.4852,2026-04-09 18:16:10.482,-0.009488749787710127,False,False
2023-01-01 01:56:00,16547.48,16552.0,16546.65,16550.81,97.94552,2026-04-09 18:16:10.482,-0.02012391010596022,False,False
2023-01-01 01:57:00,16550.81,16556.8,16549.57,16553.35,165.19189,2026-04-09 18:16:10.482,-0.015346680917714814,False,False
2023-01-01 01:58:00,16553.35,16555.36,16549.28,16552.34,111.54809,2026-04-09 18:16:10.482,0.006101483989635931,False,False
2023-01-01 01:59:00,16552.74,16553.43,16549.43,16551.47,37.22213,2026-04-09 18:16:10.482,0.0076724457703101516,False,False
2023-01-01 02:00:00,16551.47,16551.53,16542.23,16542.44,155.52693,2026-04-09 18:16:10.482,0.05455708767863201,True,False
2023-01-01 02:01:00,16543.06,16547.27,16541.0,16546.43,113.58873,2026-04-09 18:16:10.482,-0.02037108007828649,False,False
2023-01-01 02:02:00,16546.93,16547.32,16542.97,16544.48,31.29288,2026-04-09 18:16:10.482,0.014806371937276146,False,False
2023-01-01 02:03:00,16544.48,16545.0,16540.79,16540.92,35.2483,2026-04-09 18:16:10.482,0.021517750935667424,False,False
2023-01-01 02:04:00,16541.25,16542.18,16540.03,16541.43,28.38028,2026-04-09 18:16:10.482,-0.0010881886193624486,False,False
2023-01-01 02:05:00,16541.86,16542.52,16540.02,16541.54,22.48394,2026-04-09 18:16:10.482,0.001934486206507061,False,False
2023-01-01 02:06:00,16541.3,16542.89,16540.51,16542.27,35.30114,2026-04-09 18:16:10.482,-0.005864109834179685,False,False
2023-01-01 02:07:00,16542.27,16542.36,16540.56,16541.66,32.8348,2026-04-09 18:16:10.482,0.0036875229336758623,False,False
2023-01-01 02:08:00,16541.92,16543.77,16541.15,16543.17,28.67506,2026-04-09 18:16:10.482,-0.007556559335312951,False,False
2023-01-01 02:09:00,16543.16,16543.61,16542.21,16542.94,25.36316,2026-04-09 18:16:10.482,0.0013298547556885392,False,False
2023-01-01 02:10:00,16542.67,16543.35,16540.65,16540.96,40.25811,2026-04-09 18:16:10.482,0.010336904502109556,False,False
2023-01-01 02:11:00,16540.96,16542.46,16540.0,16542.04,39.96885,2026-04-09 18:16:10.482,-0.006529246186447136,False,False
2023-01-01 02:12:00,16542.4,16542.66,16540.67,16541.73,42.21405,2026-04-09 18:16:10.482,0.004050198278374913,False,False
2023-01-01 02:13:00,16541.73,16542.39,16539.57,16541.52,53.64718,2026-04-09 18:16:10.482,0.0012695165499565456,False,False
2023-01-01 02:14:00,16541.14,16551.59,16541.14,16549.03,218.31312,2026-04-09 18:16:10.482,-0.04769925168397957,False,False
2023-01-01 02:15:00,16549.02,16552.91,16547.8,16552.77,82.55166,2026-04-09 18:16:10.482,-0.022659952069669382,False,False
2023-01-01 02:16:00,16552.26,16554.56,16551.52,16552.56,40.04515,2026-04-09 18:16:10.482,-0.0018124413222297766,False,False
2023-01-01 02:17:00,16552.91,16553.62,16550.81,16551.93,74.85809,2026-04-09 18:16:10.482,0.005920409160682704,False,False
2023-01-01 02:18:00,16551.48,16551.93,16550.23,16551.42,29.82223,2026-04-09 18:16:10.482,0.00036250534696178027,False,False
2023-01-01 02:19:00,16551.42,16552.72,16550.03,16552.72,39.06748,2026-04-09 18:16:10.482,-0.007854310989648686,False,False
2023-01-01 02:20:00,16552.72,16553.02,16551.5,16551.97,37.42397,2026-04-09 18:16:10.482,0.00453097738619393,False,False
2023-01-01 02:21:00,16551.97,16553.75,16546.82,16548.6,85.79094,2026-04-09 18:16:10.482,0.020360114234152304,False,False
2023-01-01 02:22:00,16548.6,16550.12,16547.43,16548.69,62.79458,2026-04-09 18:16:10.482,-0.00054385265218898,False,False
2023-01-01 02:23:00,16548.3,16549.4,16547.31,16548.25,55.18568,2026-04-09 18:16:10.482,0.0003021458397495356,False,False
2023-01-01 02:24:00,16548.78,16549.66,16546.48,16548.18,83.50065,2026-04-09 18:16:10.482,0.003625644911579856,False,False
2023-01-01 02:25:00,16547.96,16548.99,16546.82,16548.01,26.55723,2026-04-09 18:16:10.482,-0.0003021520477404611,False,False
2023-01-01 02:26:00,16548.01,16553.52,16547.57,16553.12,63.05761,2026-04-09 18:16:10.482,-0.030879845975441047,False,False
2023-01-01 02:27:00,16553.51,16553.51,16549.46,16550.01,36.67689,2026-04-09 18:16:10.482,0.0211435520321672,False,False
2023-01-01 02:28:00,16549.72,16552.6,16548.88,16551.46,30.67832,2026-04-09 18:16:10.482,-0.010513773042673608,False,False
2023-01-01 02:29:00,16551.92,16555.0,16549.97,16552.89,56.40756,2026-04-09 18:16:10.482,-0.005860347319230423,False,False
2023-01-01 02:30:00,16552.89,16554.64,16551.35,16552.68,42.61981,2026-04-09 18:16:10.482,0.0012686606387109856,False,False
2023-01-01 02:31:00,16552.68,16556.0,16552.04,16555.34,53.20855,2026-04-09 18:16:10.482,-0.016069905296301593,False,False
2023-01-01 02:32:00,16555.3,16557.89,16554.27,16557.47,68.89517,2026-04-09 18:16:10.482,-0.013107584882194172,False,False
2023-01-01 02:33:00,16557.47,16559.12,16556.0,16557.72,66.8028,2026-04-09 18:16:10.482,-0.0015098925137717295,False,False
2023-01-01 02:34:00,16557.52,16559.61,16556.0,16558.65,77.22791,2026-04-09 18:16:10.482,-0.00682469355314696,False,False
2023-01-01 02:35:00,16558.49,16559.77,16554.25,16555.34,72.47217,2026-04-09 18:16:10.482,0.019023473758787515,False,False
2023-01-01 02:36:00,16555.72,16556.73,16552.25,16553.57,44.86598,2026-04-09 18:16:10.482,0.012986448188308665,False,False
2023-01-01 02:37:00,16553.57,16554.5,16551.19,16552.42,32.19788,2026-04-09 18:16:10.482,0.006947141915619744,False,False
2023-01-01 02:38:00,16552.42,16554.03,16551.23,16552.04,27.36441,2026-04-09 18:16:10.482,0.0022957368167155056,False,False
2023-01-01 02:39:00,16551.7,16552.64,16548.2,16548.99,82.02657,2026-04-09 18:16:10.482,0.01637294054386635,False,False
2023-01-01 02:40:00,16549.5,16550.37,16544.5,16545.78,108.2686,2026-04-09 18:16:10.482,0.022478020484009573,False,False
2023-01-01 02:41:00,16546.12,16547.04,16543.19,16544.01,68.23785,2026-04-09 18:16:10.482,0.012752234360687472,False,False
2023-01-01 02:42:00,16543.98,16545.27,16542.42,16542.59,39.60619,2026-04-09 18:16:10.482,0.008401847681146967,False,False
2023-01-01 02:43:00,16542.59,16543.19,16541.68,16542.14,34.6886,2026-04-09 18:16:10.482,0.002720251181953537,False,False
2023-01-01 02:44:00,16542.14,16542.59,16538.38,16538.77,61.14629,2026-04-09 18:16:10.482,0.020372213026845266,False,False
2023-01-01 02:45:00,16538.77,16544.69,16538.14,16543.55,78.08839,2026-04-09 18:16:10.482,-0.02890178652946281,False,False
2023-01-01 02:46:00,16543.47,16546.51,16542.41,16545.88,61.18061,2026-04-09 18:16:10.482,-0.014567681387277605,False,False
2023-01-01 02:47:00,16545.89,16546.91,16544.88,16545.6,42.27913,2026-04-09 18:16:10.482,0.0017527011239702012,False,False
2023-01-01 02:48:00,16545.61,16547.01,16545.0,16545.74,29.54603,2026-04-09 18:16:10.482,-0.0007857069035292058,False,False
2023-01-01 02:49:00,16545.42,16546.85,16545.08,16546.22,33.67256,2026-04-09 18:16:10.482,-0.004835174930602611,False,False
2023-01-01 02:50:00,16546.22,16546.22,16544.61,16545.2,48.82788,2026-04-09 18:16:10.482,0.006164549969723819,False,False
2023-01-01 02:51:00,16545.2,16546.97,16544.74,16546.53,68.3731,2026-04-09 18:16:10.482,-0.008038585208991781,False,False
2023-01-01 02:52:00,16546.09,16547.12,16544.78,16546.23,69.81948,2026-04-09 18:16:10.482,-0.0008461213495116848,False,False
2023-01-01 02:53:00,16546.22,16547.2,16545.63,16547.13,78.26527,2026-04-09 18:16:10.482,-0.005499745561220958,False,False
2023-01-01 02:54:00,16547.13,16547.24,16544.54,16546.33,43.98056,2026-04-09 18:16:10.482,0.0048346752578802025,False,False
2023-01-01 02:55:00,16545.77,16547.13,16545.01,16546.07,25.96276,2026-04-09 18:16:10.482,-0.001813152243741285,False,False
2023-01-01 02:56:00,16546.07,16549.12,16545.8,16547.2,49.68595,2026-04-09 18:16:10.482,-0.00682941629040019,False,False
2023-01-01 02:57:00,16547.21,16548.03,16546.39,16547.18,24.44029,2026-04-09 18:16:10.482,0.00018129944563969303,False,False
2023-01-01 02:58:00,16547.18,16547.99,16546.35,16547.12,38.47918,2026-04-09 18:16:10.482,0.00036259954869234315,False,False
2023-01-01 02:59:00,16546.72,16548.6,16546.71,16548.19,39.09584,2026-04-09 18:16:10.482,-0.008883935909941826,False,False
2023-01-01 03:00:00,16548.19,16548.19,16531.47,16533.94,344.42893,2026-04-09 18:16:10.482,0.08611213673519581,True,True
2023-01-01 03:01:00,16533.31,16534.75,16527.37,16534.67,196.14205,2026-04-09 18:16:10.482,-0.008225818060611843,False,False
2023-01-01 03:02:00,16534.22,16534.66,16523.34,16527.37,146.86195,2026-04-09 18:16:10.482,0.041429229803414874,False,False
2023-01-01 03:03:00,16527.37,16530.45,16525.76,16530.36,110.42527,2026-04-09 18:16:10.482,-0.018091202653547425,False,False
2023-01-01 03:04:00,16529.9,16532.88,16527.68,16529.36,112.97947,2026-04-09 18:16:10.482,0.003266807421707772,False,False
2023-01-01 03:05:00,16529.36,16531.51,16526.0,16530.02,103.79157,2026-04-09 18:16:10.482,-0.0039928950667167664,False,False
2023-01-01 03:06:00,16530.02,16532.02,16528.33,16530.51,53.01004,2026-04-09 18:16:10.482,-0.0029643037334374837,False,False
2023-01-01 03:07:00,16530.07,16532.86,16528.99,16531.77,93.64636,2026-04-09 18:16:10.482,-0.010284287967326984,False,False
2023-01-01 03:08:00,16532.16,16532.16,16529.17,16530.95,42.47108,2026-04-09 18:16:10.482,0.007319067804806673,False,False
2023-01-01 03:09:00,16530.51,16531.92,16529.18,16530.4,34.31391,2026-04-09 18:16:10.482,0.0006654362145931621,False,False
2023-01-01 03:10:00,16529.97,16531.3,16527.88,16530.24,74.11761,2026-04-09 18:16:10.482,-0.0016333967938262231,False,False
2023-01-01 03:11:00,16530.89,16531.43,16527.63,16529.27,61.80057,2026-04-09 18:16:10.482,0.009799835338563026,False,False
2023-01-01 03:12:00,16529.27,16530.0,16528.11,16528.24,34.37465,2026-04-09 18:16:10.482,0.006231370169395477,False,False
2023-01-01 03:13:00,16528.61,16531.27,16528.11,16529.31,84.86089,2026-04-09 18:16:10.482,-0.004235080868873593,False,False
2023-01-01 03:14:00,16529.82,16530.5,16526.72,16527.87,66.19778,2026-04-09 18:16:10.482,0.01179686167181934,False,False
2023-01-01 03:15:00,16527.44,16530.21,16523.14,16526.71,163.34107,2026-04-09 18:16:10.482,0.004416896990698883,False,False
2023-01-01 03:16:00,16526.71,16527.4,16525.88,16526.2,32.28769,2026-04-09 18:16:10.482,0.0030859136512857025,False,False
2023-01-01 03:17:00,16525.88,16526.28,16518.21,16520.71,162.14765,2026-04-09 18:16:10.482,0.031284264438576896,False,False
2023-01-01 03:18:00,16520.71,16523.1,16519.7,16521.39,113.79145,2026-04-09 18:16:10.482,-0.004116045860016253,False,False
2023-01-01 03:19:00,16521.8,16523.33,16518.73,16522.52,129.29518,2026-04-09 18:16:10.482,-0.004357878681506641,False,False
2023-01-01 03:20:00,16522.53,16526.6,16521.81,16526.51,114.71342,2026-04-09 18:16:10.482,-0.024088320614334267,False,False
2023-01-01 03:21:00,16526.51,16529.13,16524.24,16529.11,81.00801,2026-04-09 18:16:10.482,-0.015732299196879334,False,False
2023-01-01 03:22:00,16528.46,16533.09,16526.73,16528.53,109.71961,2026-04-09 18:16:10.482,-0.0004235119303293166,False,False
2023-01-01 03:23:00,16528.12,16530.87,16528.05,16529.7,51.36906,2026-04-09 18:16:10.482,-0.009559465928379914,False,False
2023-01-01 03:24:00,16529.69,16531.19,16527.5,16528.72,59.46207,2026-04-09 18:16:10.482,0.005868228623752329,False,False
2023-01-01 03:25:00,16528.28,16529.91,16527.31,16529.01,39.37277,2026-04-09 18:16:10.482,-0.004416672515225804,False,False
2023-01-01 03:26:00,16529.37,16529.68,16528.1,16529.13,34.5287,2026-04-09 18:16:10.482,0.001451960964017157,False,False
2023-01-01 03:27:00,16529.13,16531.3,16528.15,16529.81,58.59914,2026-04-09 18:16:10.482,-0.0041139491310207554,False,False
